turn,Vrf_kV,time_sigma_ns,dE_sigma_MeV,eps_rms_ns_GeV,eps_full_eVs
1913,160.0,6.991917102684768,12.42971293022515,0.08691342434344454,1.0921121358841268
1914,160.0,6.991913201177704,12.429718379884445,0.08691340561506104,1.0921120053061146
1915,160.0,6.991908187391609,12.42972587118093,0.08691338696227864,1.0921118803776424
1916,160.0,6.991902061390699,12.429735404196766,0.08691336838670231,1.0921117611152589
1917,160.0,6.991894823265492,12.429746978963227,0.08691334988993078,1.0921116475349797
1918,160.0,6.991886473132793,12.429760595460666,0.08691333147355591,1.0921115396522802
1919,160.0,6.9918770111357516,12.429776253618492,0.08691331313916349,1.0921114374821048
1920,160.0,6.991866437443812,12.42979395331516,0.0869132948883323,1.0921113410388559
1921,160.0,6.991854752252742,12.429813694378135,0.0869132767226344,1.092111250336397
1922,160.0,6.991841955784609,12.429835476583877,0.08691325864363458,1.0921111653880478
1923,160.0,6.991828048287807,12.429859299657828,0.08691324065289067,1.0921110862065864
1924,160.0,6.991813030037044,12.429885163274388,0.0869132227519532,1.0921110128042462
1925,160.0,6.991796901333329,12.42991306705691,0.08691320494236511,1.0921109451927133
1926,160.0,6.991779662503992,12.429943010577672,0.08691318722566187,1.0921108833831277
1927,160.0,6.991761313902661,12.42997499335788,0.08691316960337106,1.0921108273860793
1928,160.0,6.991741855909266,12.430009014867649,0.08691315207701247,1.0921107772116094
1929,160.0,6.99172128893004,12.430045074525998,0.08691313464809783,1.0921107328692072
1930,160.0,6.991699613397503,12.430083171700826,0.08691311731813069,1.092110694367809
1931,160.0,6.9916768297704825,12.430123305708936,0.08691310008860642,1.0921106617158012
1932,160.0,6.991652938534071,12.430165475815997,0.08691308296101179,1.0921106349210121
1933,160.0,6.991627940199639,12.430209681236574,0.08691306593682498,1.0921106139907164
1934,160.0,6.9916018353048415,12.430255921134087,0.08691304901751563,1.0921105989316338
1935,160.0,6.991574624413582,12.43030419462085,0.08691303220454437,1.0921105897499257
1936,160.0,6.9915463081160185,12.43035450075804,0.08691301549936278,1.092110586451195
1937,160.0,6.991516887028566,12.43040683855572,0.08691299890341357,1.0921105890404894
1938,160.0,6.9914863617938625,12.430461206972835,0.08691298241812992,1.092110597522294
1939,160.0,6.991454733080776,12.430517604917208,0.08691296604493572,1.092110611900535
1940,160.0,6.991422001584396,12.430576031245572,0.08691294978524539,1.092110632178581
1941,160.0,6.991388168026011,12.430636484763546,0.08691293364046364,1.0921106583592364
1942,160.0,6.991353233153102,12.430698964225675,0.08691291761198544,1.0921106904447466
1943,160.0,6.991317197739322,12.430763468335417,0.08691290170119566,1.0921107284367932
1944,160.0,6.991280062584502,12.430829995745164,0.08691288590946936,1.0921107723364973
1945,160.0,6.991241828514631,12.430898545056266,0.08691287023817137,1.0921108221444193
1946,160.0,6.99120249638182,12.430969114819034,0.08691285468865619,1.0921108778605535
1947,160.0,6.991162067064316,12.431041703532754,0.08691283926226782,1.092110939484334
1948,160.0,6.9911205414664686,12.431116309645727,0.08691282396033984,1.0921110070146314
1949,160.0,6.991077920518723,12.431192931555257,0.08691280878419505,1.092111080449753
1950,160.0,6.991034205177606,12.431271567607704,0.08691279373514564,1.0921111597874447
1951,160.0,6.990989396425699,12.431352216098478,0.08691277881449276,1.0921112450248889
1952,160.0,6.99094349527161,12.431434875272094,0.08691276402352636,1.0921113361587031
1953,160.0,6.990896502749983,12.431519543322166,0.08691274936352544,1.0921114331849437
1954,160.0,6.990848419921472,12.431606218391458,0.08691273483575776,1.092111536099107
1955,160.0,6.990799247872697,12.431694898571907,0.0869127204414795,1.0921116448961228
1956,160.0,6.9907489877162545,12.431785581904641,0.08691270618193553,1.0921117595703629
1957,160.0,6.990697640590673,12.431878266380032,0.0869126920583589,1.0921118801156349
1958,160.0,6.990645207660411,12.431972949937702,0.08691267807197113,1.0921120065251868
1959,160.0,6.99059169011582,12.432069630466595,0.0869126642239817,1.0921121387917059
1960,160.0,6.990537089173127,12.43216830580497,0.08691265051558823,1.0921122769073188
1961,160.0,6.990481406074414,12.432268973740475,0.08691263694797624,1.0921124208635935
1962,160.0,6.990424642087592,12.432371632010165,0.0869126235223191,1.0921125706515387
1963,160.0,6.99036679850637,12.432476278300552,0.08691261023977781,1.092112726261605
1964,160.0,6.9903078766502365,12.432582910247644,0.08691259710150095,1.0921128876836854
1965,160.0,6.990247877864437,12.432691525436983,0.08691258410862471,1.0921130549071163
1966,160.0,6.990186803519944,12.432802121403705,0.08691257126227256,1.0921132279206798
1967,160.0,6.990124655013425,12.432914695632574,0.08691255856355533,1.092113406712601
1968,160.0,6.990061433767222,12.43302924555803,0.08691254601357098,1.0921135912705533
1969,160.0,6.989997141229321,12.43314576856425,0.08691253361340458,1.092113781581656
1970,160.0,6.989931778873321,12.433264261985185,0.08691252136412812,1.0921139776324773
1971,160.0,6.989865348198407,12.433384723104618,0.08691250926680054,1.0921141794090343
1972,160.0,6.989797850729319,12.43350714915623,0.08691249732246749,1.0921143868967955
1973,160.0,6.989729288016331,12.43363153732363,0.08691248553216145,1.092114600080682
1974,160.0,6.989659661635192,12.433757884740436,0.08691247389690124,1.0921148189450653
1975,160.0,6.989588973187124,12.433886188490321,0.08691246241769232,1.0921150434737739
