turn,Vrf_kV,dE_avg_GeV,dE_sigma_GeV,dE_min_GeV,dE_max_GeV,time_avg_ns,time_sigma_ns,time_min_ns,time_max_ns
99,20.0,4.374730605315267e-05,0.0031840878016543535,-0.006341759536937511,0.00634029468851625,0.08781250856177594,5.036769161303847,-9.980479250792598,9.980622798121686
100,20.0,4.372273852915419e-05,0.003184029110252759,-0.006341845263923689,0.006340069156142047,0.08787218415788269,5.036949073412853,-9.981215601742605,9.98156195846812
101,20.0,4.369815429542838e-05,0.0031839698281585726,-0.006341928573702077,0.006339841207166101,0.08793182628986174,5.037130795967036,-9.981948160521029,9.982497326450272
102,20.0,4.36735533613566e-05,0.0031839099554293072,-0.006342009466239707,0.006339610841678631,0.08799143493491692,5.037314328494019,-9.9826769268509,9.983428901714063
103,20.0,4.364893573632677e-05,0.003183849492123049,-0.006342087941504564,0.00633937805977081,0.08805101007027112,5.037499670516752,-9.983401900456926,9.984356683909255
104,20.0,4.362430142973336e-05,0.0031837884382984578,-0.006342163999465593,0.006339142861534769,0.08811055167315408,5.037686821553572,-9.984123081065064,9.985280672684326
105,20.0,4.3599650450977396e-05,0.003183726794014771,-0.006342237640092695,0.0063389052470635915,0.08817005972081707,5.037875781118155,-9.98484046840386,9.986200867692446
106,20.0,4.357498280946644e-05,0.003183664559331797,-0.006342308863356726,0.006338665216451321,0.08822953419051831,5.038066548719549,-9.98555406220143,9.987117268585024
107,20.0,4.3550298514614545e-05,0.003183601734309922,-0.0063423776692295005,0.006338422769792953,0.08828897505953198,5.038259123862175,-9.986263862188821,9.988029875016906
108,20.0,4.352559757584236e-05,0.0031835383190101044,-0.006342444057683788,0.0063381779071844425,0.08834838230513602,5.038453506045807,-9.986969868097958,9.988938686643365
109,20.0,4.350088000257701e-05,0.003183474313493878,-0.006342508028693316,0.006337930628722698,0.08840775590463235,5.038649694765603,-9.987672079662019,9.98984370312175
110,20.0,4.3476145804252185e-05,0.003183409717823352,-0.006342569582232768,0.006337680934505585,0.08846709583533358,5.038847689512096,-9.988370496615886,9.990744924110714
111,20.0,4.345139499030808e-05,0.0031833445320612087,-0.006342628718277784,0.006337514794199739,0.08852640207455204,5.039047489771205,-9.989065118696118,9.991642349269767
112,20.0,4.342662757019141e-05,0.003183278756270706,-0.006342685436804961,0.006337410000860825,0.08858567459962868,5.039249095024218,-9.989755945640155,9.99253597826052
113,20.0,4.3401843553355375e-05,0.003183212390515678,-0.006342739737791853,0.006337302791812464,0.08864491338790799,5.039452504747822,-9.990442977186689,9.99342581074626
114,20.0,4.337704294925975e-05,0.00318314543486053,-0.006342791621216971,0.0063371931670970875,0.0887041184167576,5.039657718414088,-9.991126213076086,9.994311846391128
115,20.0,4.3352225767370715e-05,0.003183077889370245,-0.0063428410870597805,0.006337081126758083,0.08876328966355017,5.039864735490468,-9.991805653050875,9.99523198251751
116,20.0,4.332739201716109e-05,0.0031830097541103793,-0.006342888135300707,0.006336966670839795,0.08882242710566829,5.040073555439838,-9.992481296855232,9.996187147608225
117,20.0,4.330254170811004e-05,0.0031829410291470657,-0.00634293276592113,0.0063368497993875235,0.08888153072052071,5.0402841777204435,-9.993153144232934,9.997138514813258
118,20.0,4.3277674849703374e-05,0.00318287171454701,-0.0063429749789033875,0.006336730512447524,0.08894060048551362,5.040496601785953,-9.993821194930291,9.998086083773927
119,20.0,4.3252791451433245e-05,0.003182801810377493,-0.006343014774230773,0.006336608810067009,0.08899963637806682,5.040710827085427,-9.994485448695713,9.99902985413189
120,20.0,4.3227891522798434e-05,0.0031827313167063715,-0.006343052151887539,0.0063364846922941455,0.08905863837563087,5.040926853063339,-9.99514590527724,9.999969825531423
121,20.0,4.32029750733041e-05,0.003182660233602076,-0.006343087111858892,0.006336358159178057,0.0891176064556565,5.041144679159584,-9.99580256442627,10.00090599761802
122,20.0,4.3178042112461954e-05,0.0031825885611336127,-0.006343119654130996,0.006336229210768824,0.08917654059560261,5.0413643048094645,-9.996455425894595,10.00183837003891
123,20.0,4.315309264979013e-05,0.0031825162993705633,-0.006343149778690974,0.006336097847117481,0.0892354407729511,5.04158572944371,-9.997104489435742,10.002766942441298
124,20.0,4.312812669481325e-05,0.0031824434483830825,-0.006343177485526903,0.006335964068276019,0.0892943069651926,5.041808952488459,-9.997749754804914,10.003691714475366
125,20.0,4.3103144257062415e-05,0.0031823700082419014,-0.006343202774627818,0.006335827874297385,0.08935313914982802,5.042033973365296,-9.998391221757771,10.004612685792551
126,20.0,4.307814534607524e-05,0.003182295979018326,-0.00634322564598371,0.006335689265235481,0.08941193730437727,5.042260791491228,-9.999028890052443,10.005529856045172
127,20.0,4.305312997139568e-05,0.0031822213607842374,-0.006343246099585529,0.006335548241145167,0.08947070140636683,5.042489406278692,-9.999662759447148,10.006443224886766
128,20.0,4.302809814257424e-05,0.003182146153612091,-0.00634326413542518,0.006335404802082255,0.08952943143334526,5.042719817135561,-10.000292829703398,10.007352791973005
129,20.0,4.3003049869167885e-05,0.003182070357574919,-0.006343279753495526,0.006335258948103516,0.08958812736286503,5.042952023465159,-10.000919100583218,10.008258556960442
130,20.0,4.2977985160739965e-05,0.0031819939727463255,-0.006343292953790385,0.006335110679266674,0.0896467891724896,5.043186024666248,-10.001541571850254,10.009160519508129
131,20.0,4.295290402686033e-05,0.003181916999200494,-0.006343303736304533,0.00633495999563041,0.08970541683980482,5.043421820133042,-10.002160243269032,10.010058679275147
132,20.0,4.292780647710528e-05,0.0031818394370121796,-0.0063433121010337025,0.00633480689725436,0.0897640103424088,5.0436594092552065,-10.002775114605782,10.010953035922682
133,20.0,4.290269252105748e-05,0.003181761286256714,-0.006343318047974584,0.006334651384199117,0.08982256965789909,5.043898791417856,-10.003386185628017,10.011843589112743
134,20.0,4.287756216830614e-05,0.0031816825470100045,-0.0063433215771248235,0.0063344934565262275,0.08988109476390835,5.044139966001591,-10.003993456105746,10.012730338510778
135,20.0,4.285241542844681e-05,0.003181603219348533,-0.006343322688483024,0.006334333114298194,0.08993958563806179,5.044382932382445,-10.004596925809409,10.013613283780927
136,20.0,4.28272523110815e-05,0.003181523303349357,-0.006343321382048747,0.006334170357578476,0.08999804225801582,5.0446276899319376,-10.005196594511176,10.014492424590742
137,20.0,4.280207282581868e-05,0.0031814427990901084,-0.0063433176578225085,0.006334005186431485,0.0900564646014136,5.044874238017056,-10.005792461984441,10.015367760608171
138,20.0,4.277687698227318e-05,0.0031813617066489964,-0.0063433115158057825,0.006333837600922591,0.0901148526459453,5.045122576000262,-10.006384528004759,10.016239291502899
139,20.0,4.275166479006626e-05,0.003181280026104803,-0.006343302956001,0.00633366760111812,0.09017320636928744,5.045372703239492,-10.006972792347227,10.017107016947506
140,20.0,4.272643625882563e-05,0.0031811977575368884,-0.006343291978411548,0.0063334951870853496,0.09023152574915014,5.045624619088175,-10.007557254790385,10.01797093661338
141,20.0,4.2701191398185404e-05,0.003181114901025185,-0.006343278583041771,0.0063333203588925155,0.09028981076323939,5.045878322895223,-10.00813791511311,10.018831050174384
142,20.0,4.267593021778605e-05,0.0031810314566502037,-0.006343262769896971,0.006333143116608807,0.09034806138927313,5.0461338140050405,-10.008714773096472,10.01968735730614
143,20.0,4.26506527272745e-05,0.0031809474244930288,-0.006343244538983406,0.00633296346030437,0.09040627760499652,5.046391091757532,-10.009287828522787,10.020539857686316
144,20.0,4.262535893630401e-05,0.003180862804635321,-0.00634322389030829,0.0063327813900503046,0.09046445938817009,5.046650155488097,-10.009857081174772,10.021388550992214
145,20.0,4.260004885453432e-05,0.0031807775971593156,-0.006343200823879795,0.006332596905918667,0.09052260671654476,5.0469110045276375,-10.010422530838554,10.022233436904486
146,20.0,4.25747224916315e-05,0.003180691802147825,-0.006343175339707051,0.006332410007982467,0.09058071956790321,5.047173638202567,-10.010984177299832,10.023074515104241
147,20.0,4.254937985726803e-05,0.0031806054196842357,-0.006343147437800142,0.006332220696315671,0.09063879792004283,5.047438055834805,-10.011542020346866,10.023911785274265
148,20.0,4.2524020961122745e-05,0.003180518449852511,-0.0063431171181701105,0.0063320289709932,0.09069684175076366,5.047704256741792,-10.01209605976831,10.024745247098167
149,20.0,4.2498645812880914e-05,0.003180430892737189,-0.006343084380828956,0.006331834832090928,0.0907548510378812,5.047972240236497,-10.012646295355779,10.025574900262143
150,20.0,4.247325442223412e-05,0.0031803427484233832,-0.006343049225789633,0.006331638279685687,0.09081282575922842,5.048242005627404,-10.013192726901366,10.026400744452786
151,20.0,4.244784679888034e-05,0.0031802540169967837,-0.006343011653066056,0.006331439313855261,0.09087076589264977,5.04851355221853,-10.013735354197934,10.027222779358397
152,20.0,4.2422422952523944e-05,0.003180164698543656,-0.006342971662673094,0.006331237934678391,0.09092867141600325,5.0487868793094215,-10.014274177040932,10.028041004669376
153,20.0,4.239698289287564e-05,0.0031800747931508416,-0.006342929254626572,0.006331034142234773,0.09098654230716231,5.049061986195164,-10.014809195227087,10.028855420076553
154,20.0,4.237152662965248e-05,0.0031799843009057563,-0.006342884428943275,0.0063308279366050555,0.09104437854400595,5.049338872166381,-10.015340408553527,10.029666025272888
155,20.0,4.23460541725779e-05,0.003179893221896394,-0.0063428371856409415,0.006330619317870843,0.09110218010443807,5.049617536509254,-10.015867816820759,10.030472819953019
156,20.0,4.2320565531381715e-05,0.003179801556211322,-0.006342787524738268,0.006330408286114695,0.09115994696636033,5.049897978505498,-10.016391419828892,10.031275803812008
157,20.0,4.229506071580001e-05,0.003179709303939686,-0.006342735446254908,0.006330194841420126,0.09121767910770025,5.050180197432401,-10.01691121738017,10.032074976546625
158,20.0,4.226953973557527e-05,0.0031796164651712055,-0.006342680950211473,0.006329978983871604,0.0912753765063931,5.0504641925627975,-10.017427209278054,10.03287033785574
159,20.0,4.224400260045634e-05,0.003179523039996178,-0.006342624036629527,0.006329760713554551,0.09133303914039516,5.0507499631650905,-10.017939395328568,10.033661887439536
160,20.0,4.2218449320198325e-05,0.003179429028505474,-0.006342564705531596,0.006329540030555345,0.09139066698766353,5.05103750850326,-10.018447775337762,10.03444962499941
161,20.0,4.219287990456275e-05,0.003179334430790543,-0.006342502956941159,0.006329316934961319,0.09144826002617618,5.051326827836845,-10.018952349113363,10.035233550238047
162,20.0,4.216729436331744e-05,0.0031792392469434084,-0.0063424387908826525,0.006329091426860758,0.09150581823392565,5.051617920420972,-10.0194531164652,10.03601366285983
163,20.0,4.214169270623648e-05,0.0031791434770566717,-0.006342372207381471,0.006328863506342902,0.09156334158891141,5.051910785506335,-10.019950077203958,10.036789962569998
164,20.0,4.211607494310038e-05,0.0031790471212235086,-0.0063423032064639645,0.006328633173497948,0.09162083006914723,5.052205422339232,-10.020577474828912,10.037562449076773
165,20.0,4.2090441083695906e-05,0.003178950179537672,-0.00634223178815744,0.006328400428417044,0.0916782836526686,5.052501830161538,-10.021637303738032,10.038331122087044
166,20.0,4.206479113781616e-05,0.0031788526520934897,-0.00634215795249016,0.006328165271192293,0.0917357023175251,5.052800008210736,-10.022693325231074,10.039095981312414
167,20.0,4.2039125115260534e-05,0.0031787545389858674,-0.006342081699491345,0.006327927701916753,0.09179308604176054,5.0530999557199,-10.023745538908685,10.039857026463608
168,20.0,4.201344302583474e-05,0.0031786558403102865,-0.0063420030291911735,0.006327687720684435,0.09185043480345836,5.05340167191772,-10.024793944373613,10.040614257253509
169,20.0,4.198774487935083e-05,0.0031785565561628037,-0.006341921941620777,0.0063274453275903066,0.0919077485806873,5.053705156028487,-10.02583854122986,10.041367673397076
170,20.0,4.196203068562706e-05,0.0031784566866400535,-0.006341838436812247,0.006327200522730287,0.09196502735155328,5.054010407272105,-10.02687932908313,10.042117274609694
171,20.0,4.193630045448807e-05,0.0031783562318392447,-0.006341752514798628,0.006326953306201249,0.09202227109416444,5.054317424864107,-10.027916307540806,10.04286306060888
172,20.0,4.191055419576476e-05,0.003178255191858165,-0.006341664175613925,0.006326703678101021,0.09207947978664581,5.054626208015631,-10.028949476210727,10.043605031113003
173,20.0,4.1884791919294315e-05,0.003178153566795176,-0.0063415734192930956,0.006326451638528385,0.09213665340712854,5.054936755933474,-10.029978834703257,10.044343185842138
174,20.0,4.185901363492019e-05,0.0031780513567492177,-0.006341480245872057,0.006326197187583076,0.09219379193377227,5.055249067820037,-10.031004382630044,10.045077524518007
175,20.0,4.183321935249215e-05,0.0031779485618198054,-0.006341384655387683,0.006325940325365783,0.0922508953447327,5.0555631428733845,-10.032026119602705,10.045808046863641
176,20.0,4.1807409081866216e-05,0.003177845182107031,-0.0063412866478778,0.006325681051978149,0.0923079636181951,5.0558789802872,-10.033044045236267,10.046534752602895
177,20.0,4.1781582832904665e-05,0.003177741217711564,-0.006341186223381195,0.0063254193675227706,0.09236499673234132,5.05619657925084,-10.034058159147037,10.047257641461783
178,20.0,4.175574061547611e-05,0.0031776366687346494,-0.00634108338193761,0.0063251552721031975,0.09242199466537386,5.056515938949287,-10.03506846095172,10.047976713167941
179,20.0,4.172988243945532e-05,0.0031775315352781082,-0.006340978123587743,0.0063248887658239345,0.0924789573955208,5.056837058563202,-10.0360749502683,10.04869196744994
180,20.0,4.170400831472343e-05,0.00317742581744434,-0.006340870448373249,0.006324619848790438,0.09253588490101189,5.057159937268908,-10.03707762671732,10.049403404037974
181,20.0,4.167811825116775e-05,0.003177319515336319,-0.006340760356336739,0.006324348521109119,0.09259277716008285,5.057484574238386,-10.038076489920144,10.050111022664368
182,20.0,4.16522122586819e-05,0.0031772126290575972,-0.00634064784752178,0.006324074782887341,0.09264963415099711,5.0578109686393,-10.039071539499844,10.050814823062325
183,20.0,4.1626290347165694e-05,0.0031771051587123037,-0.006340532921972896,0.006323798634233421,0.0927064558520293,5.058139119634987,-10.040062775080344,10.051514804965478
184,20.0,4.160035252652527e-05,0.003176997104405144,-0.006340415579735567,0.006323520075256632,0.09276324224146269,5.0584690263844685,-10.041050196286818,10.052210968109506
185,20.0,4.1574398806672926e-05,0.0031768884662413993,-0.00634029582085623,0.006323239106067195,0.09281999329758649,5.0588006880424565,-10.042033802747454,10.052903312232274
186,20.0,4.1548429197527226e-05,0.0031767792443269296,-0.006340173645382277,0.006322955726776289,0.09287670899871624,5.059134103759342,-10.043013594091207,10.0535918370729
187,20.0,4.1522443709012986e-05,0.0031766694387681716,-0.0063400490533620565,0.006322669937496044,0.09293338932318967,5.059469272681237,-10.043989569947541,10.054276542371355
188,20.0,4.149644235106122e-05,0.003176559049672136,-0.006339922044844874,0.0063223817383395425,0.09299003424933548,5.059806193949953,-10.044961729947119,10.054957427869255
189,20.0,4.1470425133609185e-05,0.003176448077146414,-0.00633979261988099,0.006322091129420821,0.09304664375550661,5.060144866702998,-10.045930073724037,10.055634493310407
190,20.0,4.144439206660034e-05,0.0031763365212991723,-0.006339660778521622,0.006321798110854868,0.09310321782006861,5.060485290073595,-10.046894600912367,10.056307738438989
191,20.0,4.141834315998442e-05,0.003176224382239155,-0.006339526520818943,0.006321502682757626,0.09315975642140216,5.060827463190699,-10.047855311147885,10.056977163000909
192,20.0,4.13922784237173e-05,0.0031761116600756826,-0.006339389846826084,0.006321204845245991,0.09321625953790383,5.061171385178976,-10.04881220406807,10.057642766743726
193,20.0,4.136619786776109e-05,0.003175998354918653,-0.00633925075659713,0.0063209045984378084,0.09327272714797907,5.061517055158828,-10.049765279311657,10.058304549415908
194,20.0,4.134010150208409e-05,0.0031758844668785422,-0.006339109250187122,0.00632060194245188,0.09332915923004641,5.061864472246396,-10.050714536518655,10.058962510768822
195,20.0,4.131398933666088e-05,0.0031757699960664023,-0.006338965327652058,0.0063202968774079575,0.09338555576253257,5.062213635553566,-10.051659975330779,10.059616650553863
196,20.0,4.1287861381472125e-05,0.0031756549425938627,-0.006338818989048892,0.006319989403426747,0.09344191672389529,5.062564544187948,-10.05260159539057,10.060266968524132
197,20.0,4.126171764650476e-05,0.003175539306573131,-0.006338670234435533,0.006319679520629905,0.09349824209259303,5.062917197252923,-10.053539396343126,10.06091346443526
198,20.0,4.123555814175188e-05,0.0031754230881169904,-0.006338519063870847,0.006319367229140045,0.09355453184710144,5.063271593847616,-10.054473377833546,10.061556138042874
199,20.0,4.120938287721277e-05,0.003175306287338803,-0.006338365477414655,0.006319052529080727,0.09361078596590053,5.063627733066921,-10.055403539510735,10.06219498910346
200,20.0,4.1183191862892905e-05,0.0031751889043525085,-0.006338209475127734,0.006318735420576466,0.09366700442749937,5.063985614001499,-10.056329881022322,10.062830017377706
201,20.3552,4.115651967685133e-05,0.0031750688498722738,-0.0063380482435671445,0.006318410229133941,0.09372318721041961,5.064345235737792,-10.057252402018918,10.063461222624653
202,21.401600000000002,4.11284595215329e-05,0.003174942030421496,-0.006337876138576012,0.006318065743614288,0.09377933365914817,5.064706563131215,-10.058171034293167,10.064088536705583
203,23.110400000000002,4.109814075376296e-05,0.003174804494429713,-0.006337687500631121,0.006317690970265761,0.09383544188289725,5.06506949441999,-10.059085577567117,10.064711759334472
204,25.452800000000003,4.1064728978014636e-05,0.0031746524485499784,-0.006337476668774564,0.006317275146628889,0.09389150880482783,5.065433863986612,-10.059995704957174,10.065330563560394
205,28.400000000000006,4.102742613991385e-05,0.003174482279418089,-0.006337237994547336,0.006316807755444975,0.09394753021147186,5.065799445120209,-10.060900968445196,10.065944501248737
206,31.9232,4.0985470620094295e-05,0.00317429057986114,-0.006336965855925652,0.006316278538569431,0.09400350080219542,5.0661659527797545,-10.061800804351492,10.066553008571162
207,35.99360000000001,4.093813732849168e-05,0.003174074178608971,-0.006336654671260709,0.006315677510891195,0.09405941423883575,5.066533046358221,-10.062694538806312,10.06715541149103
208,40.5824,4.0884737799141704e-05,0.003173830172608277,-0.006336298913222429,0.006314994974259156,0.09411526319550292,5.06690033244769,-10.063581393231345,10.067750931250487
209,45.66080000000001,4.082462028552447e-05,0.003173555961085151,-0.0063358931227476475,0.006314269678378735,0.0941710394084496,5.067267367605461,-10.06446048981715,10.068338689865158
210,51.20000000000002,4.075716985647646e-05,0.003173249280547517,-0.00633543192299306,0.006313822265017439,0.09422673372610352,5.06763366112129,-10.065330857004653,10.068917715614617
211,57.1712,4.068180849267067e-05,0.003172908239964144,-0.006334910033293115,0.006313315792495222,0.09428233615922725,5.067998677785685,-10.066191434971387,10.069486948540458
212,63.54560000000001,4.05979951836469e-05,0.003172531355401564,-0.0063343222831229165,0.006312745203953047,0.09433783593123318,5.068361840659421,-10.067041081120749,10.070045245940634
213,70.29440000000001,4.050522602535524e-05,0.003172117583444175,-0.006333663626066075,0.006312105559328009,0.09439322152857985,5.06872253384428,-10.067878575569836,10.070591387872952
214,77.38880000000002,4.0403034318159784e-05,0.003171666352766033,-0.006332929153787302,0.006311392049277987,0.0944484807513648,5.069080105255074,-10.06870262664765,10.07112408265408
215,84.80000000000001,4.0290990665232955e-05,0.0031711775932653256,-0.006332114110009419,0.006310600009110625,0.09450360076401168,5.069433869393016,-10.069511876387963,10.071641972366962
216,92.49920000000002,4.016870307125664e-05,0.0031706517622142167,-0.006331213904494339,0.006309724932716217,0.09455856814609792,5.069783110120427,-10.070304906031396,10.072143638366128
217,100.45760000000001,4.003581704133225e-05,0.0031700898669178466,-0.006330224127027423,0.0063087624865039325,0.09461336894336035,5.0701270834369065,-10.071080241528392,10.072627606787961
218,108.64640000000001,3.989201567998959e-05,0.003169493483416713,-0.006329140561404521,0.006307708523340692,0.094667988718747,5.070465020256885,-10.071836359045534,10.073092354063704
219,117.03680000000001,3.973701979017352e-05,0.003168864770806669,-0.006327959199420868,0.006306559096491905,0.09472241260370284,5.070796129188679,-10.072571690475769,10.073536312432367
220,125.60000000000004,3.957058797207584e-05,0.003168206480790536,-0.006326676254860884,0.0063053104735631416,0.09477662534953733,5.071119599314983,-10.073284628949779,10.07395787546082
221,134.30720000000002,3.939251672167253e-05,0.0031675219621149528,-0.006325288177487848,0.006303959150441729,0.09483061137892472,5.071434602974863,-10.073973534352575,10.07435540356093
222,143.1296,3.920264052881687e-05,0.0031668151595859004,-0.006323791667032258,0.006302501865237135,0.09488435483757085,5.071740298547187,-10.074636738844077,10.07472722951394
223,152.03840000000002,3.900083197473356e-05,0.0031660906073965405,-0.006322183687177632,0.006300935612218899,0.0949378396459872,5.07203583323552,-10.075272552378436,10.075071663995232
224,161.00480000000005,3.878700182875244e-05,0.0031653534165418883,-0.006320461479542391,0.006299257655750808,0.0949910495514041,5.072320345854407,-10.075879268231688,10.0753870010995
225,170.0,3.856109914411634e-05,0.00316460925613663,-0.006318622577656376,0.006297465544219887,0.09504396817981373,5.072592969617073,-10.076455168527843,10.07567152387358
226,178.99520000000007,3.8323111352694323e-05,0.003163864328495449,-0.006316664820930476,0.006295557123958735,0.09509657908814292,5.0728528349243796,-10.076998529770407,10.075923509843818
227,187.96159999999998,3.8073064358429216e-05,0.003163125337879702,-0.006314586368617771,0.006293530553159617,0.09514886581657035,5.073099072155103,-10.077507628376537,10.076141236552616
228,196.8704,3.781102262934792e-05,0.0031623994528605114,-0.0063123857137645295,0.00629227886689898,0.09520081194092375,5.073330814457321,-10.077980746210585,10.076322987092539
229,205.69279999999998,3.7537089287962464e-05,0.003161694262296464,-0.006310061697149349,0.006291404696374081,0.0952524011252637,5.0735472005409274,-10.07841617612425,10.076467055641757
230,214.40000000000006,3.72514061998919e-05,0.0031610177249743127,-0.006307642751954532,0.006290467812730495,0.09530361717453202,5.0737473774711095,-10.07881222749441,10.076571753004771
231,222.96320000000003,3.695415406053743e-05,0.003160378113013484,-0.0063051719357134165,0.006289466778334297,0.09535444408734399,5.073930503462685,-10.079167231766547,10.076635412148363
232,231.35360000000003,3.664555247964715e-05,0.003159783949189815,-0.006302580341069164,0.006288400340843474,0.09540486610889792,5.074095750675185,-10.079479547996414,10.076656393743576
233,239.54240000000004,3.632586006361126e-05,0.0031592439383907665,-0.006299868246112852,0.0062872674470456115,0.09545486778399291,5.074242308008563,-10.079747568393088,10.076633091704991
234,247.50080000000005,3.5995374495335963e-05,0.003158766893473295,-0.006297036332892011,0.00628606725668761,0.09550443401013893,5.074369383899265,-10.079969723867436,10.076563938731539
235,255.20000000000002,3.565443261155032e-05,0.003158361655856334,-0.006294085701242881,0.006284799156296374,0.09555355009079164,5.074476209116711,-10.080144489573769,10.07644741184697
236,262.6112,3.530341047740997e-05,0.0031580370112422452,-0.006291017882599216,0.006283462772989461,0.09560220178868725,5.074562039559811,-10.080270390457173,10.076282037937773
237,269.70560000000006,3.4942723458271085e-05,0.0031578016009251634,-0.006287834853775945,0.006282057988274571,0.09565037537925496,5.074626159053429,-10.080346006797697,10.076066399293524
238,276.4544000000001,3.4572826288519e-05,0.0031576638292084556,-0.0062845390507260965,0.006280584951836869,0.09569805770414887,5.074667882144591,-10.080369979756682,10.075799139144067
239,282.82880000000006,3.4194213137348236e-05,0.003157631767517946,-0.006281133382269439,0.006279044095313065,0.09574523622485066,5.074686556898301,-10.080341016917288,10.075478967193533
240,288.80000000000007,3.380741767140435e-05,0.003157713055861471,-0.006277621243791385,0.006277436146051238,0.0957918990763501,5.0746815676926165,-10.080257897827863,10.075104665155266
241,294.33920000000006,3.341301311421232e-05,0.0031579148023480157,-0.006274006530910836,0.006275762140855411,0.09583803512092977,5.074652338012899,-10.080119479542788,10.074675092282149
242,299.41759999999994,3.3011612302332676e-05,0.0031582434815403695,-0.006270293653115721,0.006278204681494042,0.09588363400201197,5.074598333245004,-10.07992470215791,10.07420119318337
243,304.00640000000004,3.2603867738203374e-05,0.003158704832473146,-0.006266487547365192,0.006282851526491735,0.09592868619805185,5.074519063467114,-10.079672594347073,10.073937581039218
244,308.0768,3.2190471639643825e-05,0.003159303757222338,-0.006262593691657539,0.006287523701907639,0.09597318307655894,5.074414086240118,-10.079362278892035,10.07361579447658
245,311.6000000000001,3.1772155986017424e-05,0.0031600442209625333,-0.006261764900113595,0.006292211972094077,0.09601711694810175,5.074283009396154,-10.078992978208504,10.073235056490972
246,314.5472000000001,3.1349692561069556e-05,0.0031609291544928758,-0.006267251890506159,0.006296906867199223,0.09606048112044997,5.07412549382524,-10.078564019872175,10.07279469518113
247,316.88960000000003,3.092389299247999e-05,0.003161960360252079,-0.006272741898384119,0.006301598697338632,0.0961032699526936,5.073941256259707,-10.078074842134185,10.072294149261069
248,318.59840000000014,3.0495608788192386e-05,0.0031631384228759237,-0.006278223429627788,0.006306277566797288,0.0961454789094663,5.073730072056173,-10.077524999437003,10.07173297357221
249,319.6448,3.0065731369607723e-05,0.0031644626253772745,-0.00628368472476562,0.00631093338826048,0.09618710461520552,5.073491777974935,-10.076914167918005,10.071110844583558
250,320.0,2.9635192101754527e-05,0.0031659308720486307,-0.0062891137732384,0.006315555897071623,0.09622814490839744,5.073226274956474,-10.076242150915192,10.070427565889759
251,320.0,2.9204471298860534e-05,0.0031675415473452705,-0.006294504473091417,0.00632013989126821,0.09626859889594096,5.072933530894961,-10.075508884457662,10.069683073701611
252,320.0,2.8773571582066597e-05,0.0031692943950520774,-0.006299856791378081,0.00632468534282767,0.09630846633884334,5.072613548197208,-10.074714372936029,10.068877372551611
253,320.0,2.8342495573586173e-05,0.0031711891369057355,-0.006305170695386181,0.006329192223962895,0.09634774700167145,5.072266329494258,-10.073858621111896,10.068010467341509
254,320.0,2.7911245896689574e-05,0.003173225472781186,-0.006310446152638098,0.006333660507122429,0.09638644065255876,5.071891877641388,-10.072941634115296,10.06708236334282
255,320.0,2.7479825175688195e-05,0.003175403080891912,-0.006315683130891,0.006338090164990631,0.09642454706320262,5.071490195718182,-10.071963417446426,10.066093066196373
256,320.0,2.704823603591862e-05,0.003177721618003739,-0.006321322706938862,0.006342481170487848,0.09646206600889443,5.071061287028499,-10.070923976975251,10.06504258191228
257,320.0,2.6616481103726892e-05,0.0031801807196618075,-0.006329507057647669,0.006346833496770584,0.09649899726848439,5.070605155100539,-10.069823318941843,10.063930916869964
258,320.0,2.6184563006452716e-05,0.003182780000430374,-0.0063376528204952915,0.006351147117231668,0.09653534062439112,5.070121803686873,-10.068661449955215,10.062758077819012
259,320.0,2.5752484372413676e-05,0.0031855190541450517,-0.0063457599457044074,0.0063554220055004156,0.09657109586261334,5.069611236764464,-10.06743837699446,10.06152407187875
260,320.0,2.532024783088931e-05,0.003188397454177118,-0.006353828383733351,0.006359658135442799,0.09660626277273432,5.069073458534707,-10.06615410740929,10.060228906536508
261,320.0,2.488785601210538e-05,0.0031914147537094773,-0.006361858085276426,0.006363855481161613,0.09664084114790826,5.068508473423464,-10.064808648917023,10.058872589650207
262,320.0,2.445531154721811e-05,0.003194570486023857,-0.00636984900126421,0.006368014016996626,0.09667483078485212,5.067916286081105,-10.063402009605113,10.057455129445401
263,320.0,2.402261706829814e-05,0.0031978641647988208,-0.006377801082863856,0.006374843878390747,0.09670823148389084,5.067296901382567,-10.061934197931208,10.055976534519033
264,320.0,2.358977520831492e-05,0.0032012952844181356,-0.006385714281479403,0.006382266845102622,0.0967410430489095,5.066650324427361,-10.060405222721812,10.05443681383528
265,320.0,2.3156788601120738e-05,0.003204863320289054,-0.006393588548752079,0.006389650896745965,0.09677326528737748,5.065976560539642,-10.058815093173592,10.052835976728403
266,320.0,2.2723659881434843e-05,0.0032085677291700415,-0.006401423836560601,0.006396995988186083,0.09680489801036146,5.065275615268256,-10.057163818851222,10.051174032901628
267,320.0,2.2290391684827677e-05,0.0032124079495074787,-0.006409220097021467,0.0064043020745260405,0.09683594103248876,5.0645474943867805,-10.055451409689567,10.049450992426586
268,320.0,2.1856986647704976e-05,0.0032163834017808605,-0.006416977282489266,0.006411569111106947,0.09686639417198499,5.063792203893592,-10.053677875992776,10.047666865744645
269,320.0,2.142344740729192e-05,0.003220493488856,-0.006424695345556971,0.00641879705350823,0.09689625725065683,5.063009750011892,-10.051843228433455,10.046238183996593
