turn,Vrf_kV,time_mean_ns,time_sigma_ns,time_min_ns,time_max_ns,dE_mean_MeV,dE_sigma_MeV,dE_min_MeV,dE_max_MeV,t2,dE2,t_dE,eps_rms,Q1,Q2,Q_amp,theta_Q
654,20.0,0.07168964461438652,10.535368243325488,-21.09579326340537,21.108666572887103,-0.045792562411068785,4.793237983575468,-9.496125904592787,9.519932859915222,110.99912342761613,2.2977227325962786e-05,0.00036952758835800096,0.050500648919992897,-0.0018487134041768477,0.003666016284897627,0.004105778446521165,1.01893263503678
655,20.0,0.07162748460573645,10.535418461925076,-21.096110830848602,21.10854132189607,-0.045812616678093755,4.79321550526125,-9.496485735177453,9.520289114173483,111.00017266442268,2.2977013675723748e-05,0.00036998141897717096,0.05050064949154366,-0.0018440161890861798,0.0036705186562844454,0.004107688268569572,1.0181753483359544
656,20.0,0.07156529728144272,10.535468738752806,-21.09642047335967,21.108408141425173,-0.04583265358126212,4.7931930009115895,-9.496841946780401,9.520641739906555,111.00122313701263,2.2976799776122148e-05,0.0003704346702432299,0.05050065006590389,-0.0018393134665245022,0.0036750152800139654,0.004109599899804664,1.0174184809916391
657,20.0,0.07150308266515605,10.535519073732278,-21.096722190825517,21.10826703152395,-0.04585267311277002,4.79317047055968,-9.497194539254227,9.520990736968418,111.00227484380726,2.2976585627476886e-05,0.00037088734148307416,0.05050065064306982,-0.0018346052435314728,0.0036795061494084478,0.0041115133349081765,1.0166620328127711
658,20.0,0.0714408407805309,10.535569466787,-21.097015983134725,21.108117992244047,-0.045872675264820556,4.79314791423875,-9.49754351245302,9.521336105214559,111.00332778322594,2.297637123010723e-05,0.00037133943202464554,0.05050065122303769,-0.001829891527154797,0.003683991257800524,0.004113428568567054,1.0159060036064702
659,20.0,0.07137857165123483,10.535619917840402,-21.097301850180173,21.107961023640968,-0.04589266002962357,4.793125331982066,-9.497888866232366,9.521677844501962,111.00438195368636,2.297615658433278e-05,0.00037179094119661055,0.05050065180580371,-0.0018251723244497506,0.0036884705985300217,0.004115345595470412,1.0151503931781718
660,20.0,0.0713162753009484,10.53567042681583,-21.097579791855964,21.10779612577275,-0.0459126273993958,4.793102723822931,-9.498230600449347,9.522015954689113,111.00543735360442,2.2975941690473513e-05,0.0003722418683285355,0.0505006523913641,-0.0018204476424797057,0.0036929441649456826,0.004117264410311327,1.0143952013316004
661,20.0,0.07125395175336342,10.535720993636534,-21.09784980806174,21.107623298699934,-0.045932577366360736,4.793080089794685,-9.498568714962543,9.522350435635998,111.00649398139407,2.2975726548849752e-05,0.00037269221275084205,0.05050065297971503,-0.0018157174883163632,0.0036974119504047465,0.004119185007786579,1.0136404278688296
662,20.0,0.07119160103217359,10.535771618225679,-21.09811189869754,21.10744254248607,-0.0459525099227488,4.793057429930709,-9.498903209632031,9.52268128720411,111.00755183546725,2.2975511159782168e-05,0.00037314197379484,0.05050065357085261,-0.0018109818690395635,0.0037018739482732577,0.004121107382596851,1.0128860725902546
663,20.0,0.07112922316109106,10.535822300506359,-21.098366063666816,21.107253857197605,-0.04597242506079721,4.793034744264414,-9.499234084319385,9.523008509256437,111.00861091423464,2.2975295523591807e-05,0.0003735911507926737,0.05050065416477305,-0.0018062407917360836,0.0037063301519255367,0.00412303152944575,1.012132135294502
664,20.0,0.07106681816384591,10.535873040401578,-21.098612302876802,21.107057242904034,-0.045992322772750054,4.793012032829254,-9.499561338887675,9.523332101657473,111.00967121610469,2.2975079640600046e-05,0.000374039743077431,0.050500654761472454,-0.0018014942635013998,0.003710780554745277,0.0041249574430415785,1.0113786157785725
665,20.0,0.07100438606416049,10.535923837834236,-21.09885061623686,21.106852699677773,-0.046012203050858284,4.792989295658716,-9.499884973201466,9.523652064273215,111.01073273948408,2.297486351112863e-05,0.0003744877499829241,0.05050065536094694,-0.0017967422914391374,0.003715225150123344,0.004126885118095122,1.0106255138379099
666,20.0,0.07094192688578063,10.535974692727176,-21.09908100365891,21.106640227594198,-0.04603206588737967,4.792966532786327,-9.500204987126823,9.523968396971158,111.01179548277779,2.2974647135499644e-05,0.0003749351708439697,0.050500655963192566,-0.001791984882660196,0.003719663931460578,0.004128814549321807,1.0098728292661672
667,20.0,0.0708794406524622,10.536025605003127,-21.099303465059535,21.106419826730814,-0.046051911274578874,4.792943744245648,-9.500521380531309,9.524281099620302,111.0128594443887,2.297443051403554e-05,0.00037538200499616733,0.0505006565682054,-0.001787222044284337,0.0037240968921655794,0.004130745731440415,1.0091205618555077
668,20.0,0.07081692738796486,10.536076574584753,-21.09951800035654,21.106191497168936,-0.04607173920472742,4.792920930070281,-9.500834153283982,9.52459017209115,111.01392462271829,2.2974213647059117e-05,0.0003758282517760504,0.05050065717598152,-0.0017824537834384066,0.0037285240256562154,0.004132678659173675,1.0083687113963433
669,20.0,0.07075438711606064,10.536127601394623,-21.099724609470314,21.105955238992436,-0.04609154967010371,4.79289809029386,-9.501143305255399,9.524895614255705,111.01499101616582,2.2973996534893517e-05,0.0003762739105209896,0.0505006577865169,-0.0017776801072576886,0.0037329453253586676,0.004134613327248007,1.0076172776775418
670,20.0,0.07069181986054301,10.536178685355242,-21.09992329232591,21.10571105228769,-0.046111342662993014,4.792875224950056,-9.501448836317612,9.525197425987475,111.01605862312931,2.297377917786224e-05,0.0003767189805692531,0.050500658399807635,-0.0017729010228843933,0.0037373607847080046,0.004136549730393406,1.0068662604862435
671,20.0,0.07062922564519525,10.536229826388999,-21.100114048849633,21.105458937145784,-0.04613111817568742,4.792852334072582,-9.501750746344177,9.525495607161467,111.01712744200444,2.297356157628914e-05,0.00037716346125992866,0.05050065901584967,-0.001768116537469924,0.003741770397147444,0.0041384878633437564,1.0061156596081569
672,20.0,0.07056660449382597,10.536281024418223,-21.10029687897159,21.105198893658155,-0.046150876200485975,4.792829417695183,-9.502049035210137,9.525790157654194,111.01819747118529,2.2973343730498415e-05,0.00037760735193302495,0.05050065963463899,-0.0017633266581727754,0.0037461741561293288,0.004140427720836829,1.0053654748272904
673,20.0,0.07050395643025976,10.536332279365139,-21.100471782624453,21.104930921919703,-0.04617061672969458,4.7928064758516395,-9.502343702792041,9.52608107734367,111.0192687090641,2.2973125640814615e-05,0.00037805065192941854,0.05050066025617154,-0.0017585313921597344,0.0037505720551146127,0.004142369297614338,1.0046157059261192
674,20.0,0.07044128147831756,10.536383591151912,-21.10063875974342,21.10465502202996,-0.046190339755626,4.792783508575773,-9.502634748967935,9.526368366109413,111.02034115403156,2.2972907307562638e-05,0.00037849336059088857,0.05050066088044331,-0.0017537307466046876,0.003754964087573205,0.004144312588421765,1.0038663526854497
675,20.0,0.07037857966184076,10.536434959700594,-21.10079781026792,21.104371194089282,-0.046210045270599916,4.792760515901438,-9.502922173617362,9.526652023832442,111.02141480447611,2.297268873106773e-05,0.00037893547726001076,0.05050066150745016,-0.0017489247286904342,0.0037593502469829227,0.004146257588008188,1.0031174148846804
676,20.0,0.0703158510046659,10.53648638493318,-21.100948934138245,21.104079438202263,-0.04622973326694289,4.792737497862526,-9.503205976621361,9.526932050395278,111.02248965878482,2.2972469911655485e-05,0.0003793770012803213,0.05050066213718803,-0.00174411334560668,0.0037637305268311038,0.004148204291126905,1.0023688923015113
677,20.0,0.07025309553065905,10.536537866771562,-21.10109213129934,21.10377975447608,-0.04624940373698838,4.792714454492968,-9.50348615786247,9.52720844568195,111.02356571534263,2.2972250849651855e-05,0.00037981793199617795,0.05050066276965276,-0.0017392966045517223,0.0037681049206132423,0.004150152692534924,1.0016207847122085
678,20.0,0.07019031326368756,10.536589405137555,-21.10122740169868,21.10347214302041,-0.046269056673076785,4.792691385826726,-9.503762717224726,9.527481209577989,111.02464297253299,2.2972031545383116e-05,0.00038025826875288395,0.050500663404840246,-0.001734474512731146,0.0037724734218342127,0.004152102786993535,1.0008730918914095
679,20.0,0.0701275042276267,10.536640999952885,-21.101354745285448,21.10315660394707,-0.046288692067555336,4.792668291897802,-9.504035654593666,9.527750341970421,111.0257214287373,2.297181199917592e-05,0.0003806980108965699,0.05050066404274631,-0.0017296470773586676,0.003776836024007091,0.004154054569267606,1.0001258136122866
680,20.0,0.07006466844637815,10.53669265113921,-21.101474162013062,21.102833137373352,-0.0463083099127782,4.792645172740233,-9.504304969856324,9.528015842747786,111.02680108233555,2.2971592211357238e-05,0.00038113715777426407,0.050500664683366815,-0.0017248143056551846,0.00378119272065386,0.0041560080341258385,0.999378949646416
681,20.0,0.07000180594383437,10.536744358618092,-21.101585651837468,21.102501743417008,-0.046327910201106444,4.792622028388093,-9.504570662901227,9.528277711800122,111.0278819317056,2.2971372182254414e-05,0.00038157570873385914,0.050500665326697565,-0.0017199762048501367,0.003785543505305087,0.004157963176341056,0.9986324997639556
682,20.0,0.06993891674389599,10.536796122311006,-21.101689214716743,21.10216242219917,-0.046347492924908126,4.792598858875492,-9.50483273361841,9.528535949018972,111.02896397522358,2.2971151912195108e-05,0.00038201366312412565,0.05050066597273431,-0.0017151327821803973,0.0037898883715000407,0.004159919990689857,0.9978864637335265
683,20.0,0.06987600087049435,10.536847942139351,-21.101784850612773,21.101815173844784,-0.0463670580765581,4.792575664236577,-9.5050911818994,9.52879055429738,111.03004721126393,2.2970931401507344e-05,0.0003824510202947681,0.05050066662147284,-0.001710284044890773,0.003794227312787255,0.004161878471953349,0.9971408413222508
684,20.0,0.06981305834755493,10.536899818024448,-21.101872559490403,21.10145999848089,-0.04638660564843823,4.792552444505527,-9.505346007637225,9.529041527529898,111.03113163819948,2.297071065051949e-05,0.00038288777959637026,0.05050066727290894,-0.0017054300002332966,0.003798560322723992,0.004163838614916378,0.9963956322957115
685,20.0,0.06975008919902505,10.536951749887523,-21.10195234131703,21.10109689623752,-0.04640613563293727,4.792529199716562,-9.505597210726412,9.529288868612577,111.03221725440102,2.2970489659560253e-05,0.0003833239403803404,0.05050066792703833,-0.0017005706554683122,0.0038028873948756916,0.00416580041436749,0.9956508364181083
686,20.0,0.06968709344884652,10.537003737649734,-21.102024196062985,21.100725867248485,-0.046425648022450916,4.7925059299039345,-9.505844791062982,9.529532577442971,111.03330405823782,2.2970268428958686e-05,0.000383759501999042,0.050500668583856746,-0.0016957060178633355,0.0038072085228172676,0.00416776386509965,0.9949064534520797
687,20.0,0.06962407112098765,10.537055781232139,-21.102088123700753,21.1003469116489,-0.046445142809381765,4.792482635101935,-9.506088748544464,9.529772653920148,111.0343920480771,2.2970046959044175e-05,0.0003841944638056959,0.050500669243359865,-0.0016908360946943472,0.0038115237001321374,0.0041697289619099,0.9941624831589027
688,20.0,0.06956102223941636,10.537107880555721,-21.102144124207058,21.099960029578085,-0.0464646199861394,4.79245931534489,-9.506329083069877,9.530009097944667,111.03548122228447,2.2969825250146464e-05,0.0003846288251543998,0.05050066990554337,-0.0016859608932445873,0.003815832920412428,0.004171695699599064,0.9934189252983605
689,20.0,0.0694979468281272,10.537160035541385,-21.102192197561124,21.099565221177528,-0.04648407954514028,4.792435970667159,-9.506565794539744,9.530241909418596,111.03657157922385,2.296960330259563e-05,0.0003850625854001359,0.05050067057040294,-0.0016810804208049629,0.003820136177259029,0.004173664072971975,0.9926757796287953
690,20.0,0.0694348449111005,10.537212246109945,-21.102232343744333,21.099162486591183,-0.04650352147880786,4.79241260110314,-9.506798882856087,9.530471088245509,111.03766311725722,2.2969381116722098e-05,0.000385495743898824,0.05050067123793419,-0.0016761946846742613,0.003824433464282141,0.0041756340768380725,0.9919330459071146
691,20.0,0.06937171651234746,10.537264512182144,-21.102264562741425,21.098751825967327,-0.04652294577957252,4.792389206687268,-9.507028347922423,9.53069663433048,111.03875583474506,2.2969158692856632e-05,0.0003859283000072794,0.0505006719081328,-0.0016713036921586777,0.0038287247751008415,0.004177605706010827,0.991190723888772
692,20.0,0.06930856165588205,10.537316833678634,-21.10228885454012,21.09833323945628,-0.046542352439871607,4.792365787454009,-9.507254189643776,9.530918547580093,111.0398497300459,2.2968936031330324e-05,0.0003863602530831617,0.05050067258099434,-0.0016664074505723108,0.003833010103342592,0.004179578955307495,0.9904488133278547
693,20.0,0.06924538036572256,10.537369210519978,-21.102305219131097,21.097906727211353,-0.04656174145214935,4.792342343437869,-9.50747640792666,9.531136827902431,111.04094480151646,2.2968713132474626e-05,0.00038679160248502676,0.050500673256514396,-0.0016615059672371976,0.0038372894426437383,0.004181553819549607,0.9897073139770732
694,20.0,0.0691821726659006,10.537421642626686,-21.10231365650759,21.097472289388406,-0.046581112808857066,4.792318874673388,-9.507695002679093,9.531351475207082,111.04204104751206,2.2968489996621316e-05,0.000387222347572332,0.05050067393468858,-0.0016565992494819253,0.0038415627866495755,0.004183530293562475,0.9889662255876163
695,20.0,0.06911893858046939,10.53747412991915,-21.102314166665792,21.097029926146263,-0.046600466502452836,4.7922953811951405,-9.507909973810593,9.53156248940514,111.04313846638587,2.2968266624102524e-05,0.0003876524877054494,0.05050067461551243,-0.0016516873046440459,0.0038458301290144633,0.004185508372176278,0.9882255479094209
696,20.0,0.06905567813348638,10.537526672317696,-21.102306749605276,21.096579637647125,-0.046619802525401946,4.792271863037738,-9.508121321232178,9.531769870409201,111.04423705648934,2.2968043015250695e-05,0.0003880820222456308,0.05050067529898142,-0.0016467701400684227,0.0038500914634015076,0.0041874880502251145,0.9874852806910157
697,20.0,0.06899239134900113,10.537579269742581,-21.10229140532772,21.096121424055724,-0.046639120870176444,4.792248320235826,-9.50832904485636,9.53197361813337,111.04533681617268,2.2967819170398647e-05,0.000388510950555054,0.05050067598509117,-0.0016418477631064755,0.0038543467834829827,0.004189469322547111,0.9867454236794287
698,20.0,0.06892907825109947,10.53763192211397,-21.10226813383821,21.095655285540204,-0.046658421529255444,4.792224752824089,-9.50853314459716,9.53217373249325,111.04643774378393,2.29675950898795e-05,0.0003889392719967624,0.050500676673837154,-0.0016369201811182285,0.003858596082939763,0.004191452183984712,0.9860059766204484
699,20.0,0.06886573886386699,10.53768462935194,-21.10223693514439,21.09518122227084,-0.046677704495125004,4.792201160837242,-9.508733620370089,9.532370213405953,111.04753983766939,2.296737077402674e-05,0.00038936698593466777,0.05050067736521484,-0.0016319874014711965,0.003862839355461324,0.004193436629384253,0.9852669392585116
700,20.0,0.06880237321139794,10.537737391376496,-21.102197809257262,21.09469923442083,-0.04669696976027821,4.792177544310037,-9.508930472092162,9.532563060790094,111.04864309617386,2.2967146223174172e-05,0.00038979409173367497,0.05050067805921971,-0.0016270494315401742,0.003867076594747012,0.004195422653597055,0.9845283113366313
701,20.0,0.06873898131780025,10.53779020810756,-21.10215075619078,21.094209322167217,-0.04671621731721502,4.792153903277264,-9.509123699681897,9.532752274565796,111.04974751764021,2.296692143765595e-05,0.0003902205887595381,0.05050067875584723,-0.0016221062787077833,0.003871307794504571,0.004197410251478292,0.9837900925965356
702,20.0,0.06867556320719384,10.537843079464968,-21.10209577596106,21.09371148568829,-0.04673544715844251,4.792130237773745,-9.509313303059304,9.53293785465468,111.05085310040954,2.2966696417806547e-05,0.00039064647637887686,0.050500679455092776,-0.0016171579503643815,0.0038755329484503735,0.004199399417887178,0.9830522827786559
703,20.0,0.0686121189036937,10.537896005368479,-21.102032868588424,21.093205725167877,-0.046754659276474604,4.792106547834337,-9.509499282145901,9.533119800979879,111.0519598428214,2.2966471163960793e-05,0.00039107175395925326,0.0505006801569518,-0.0016122044539074022,0.0038797520503101013,0.004201390147687346,0.9823148816220337
704,20.0,0.06854864843144881,10.537948985737774,-21.101962034094498,21.092692040790183,-0.046773853663832354,4.792082833493936,-9.5096816368647,9.533298113466026,111.05306774321357,2.2966245676453834e-05,0.0003914964208691583,0.05050068086141968,-0.0016072457967420965,0.0038839650938186695,0.004203382435747074,0.981577888864416
705,20.0,0.06848515181459662,10.538002020492453,-21.101883272503812,21.09217043274242,-0.04679303031304372,4.792059094787469,-9.509860367140217,9.53347279203926,111.0541767999221,2.2966019955621164e-05,0.0003919204764779333,0.050500681568491815,-0.0016022819862810628,0.003888172072719432,0.0042053762769383805,0.9808413042422485
706,20.0,0.06842162907729096,10.538055109552035,-21.101796583845612,21.09164090121601,-0.046812189216643665,4.792035331749897,-9.510035472898462,9.533643836627226,111.05528701128135,2.2965794001798607e-05,0.00039234392015584916,0.050500682278163574,-0.0015973130299445255,0.0038923729807649565,0.0042073716661378555,0.9801051274906822
707,20.0,0.06835808024371189,10.538108252835956,-21.101701968149513,21.091103446404475,-0.04683133036717418,4.792011544416223,-9.510206954066952,9.533811247159072,111.0563983756239,2.296556781532231e-05,0.00039276675127405925,0.050500682990430285,-0.0015923389351602368,0.003896567811716574,0.004209368598226215,0.979369358343592
