turn,Vrf_kV,time_mean_ns,time_sigma_ns,time_min_ns,time_max_ns,dE_mean_MeV,dE_sigma_MeV,dE_min_MeV,dE_max_MeV,t2,dE2,t_dE,eps_rms,Q1,Q2,Q_amp,theta_Q
27,240.0,0.10211526690096684,10.559167849816713,-21.100974238116635,21.147100152661693,-0.10695525011245455,15.904642258064777,-31.55587489793478,31.5891246039429,111.50645320833716,0.00025296908478254646,-0.0008145654229445549,0.1679494623350508,0.02192312997599251,-0.0025514223203370696,0.022071098382295692,-0.05792959040010873
28,240.0,0.10197189575728441,10.559086408554867,-21.103384319522917,21.145548649083423,-0.10729717968990991,15.90477628869218,-31.551767380348686,31.59317799079954,111.50470405085245,0.00025297342147811443,-0.0008417807170761945,0.16794945043039905,0.021914503132316597,-0.00263666741784071,0.022072549979751246,-0.059870260586739873
29,240.0,0.10182805894867443,10.559001459149997,-21.105699271826097,21.143901831194512,-0.10763863199638242,15.904916024057178,-31.547515595425672,31.597086858015114,111.50288076792101,0.00025297793980740886,-0.0008689841723009458,0.16794943859914538,0.021905512842195513,-0.002721875432931533,0.022073968803819326,-0.061810827877663815
30,240.0,0.10168375712683589,10.558913003034606,-21.10791908480715,21.142159706290016,-0.1079796054479754,15.905061461582589,-31.543119564138973,31.600851186287144,111.50098339211671,0.0002529826396919124,-0.0008961752954063884,0.1679494268421946,0.02189615926404617,-0.002807044820745065,0.022075354836154876,-0.06375129499894258
31,240.0,0.10153899094560463,10.55882104170131,-21.1100437486638,21.140322282081314,-0.10832009846288596,15.905212598581429,-31.53857930817272,31.60447095702641,111.49901195735661,0.00025298752104980447,-0.0009233535933913561,0.16794941516044565,0.021886442562883617,-0.0028921740370785425,0.022076708058928415,-0.0656916646762332
32,240.0,0.10139376106098766,10.558725576702843,-21.112073254010056,21.138389566696105,-0.10866010946141318,15.905369432256938,-31.53389484992175,31.60794615235709,111.49696649890086,0.00025299258379596145,-0.0009505185734750426,0.16794940355479135,0.02187636291031947,-0.002977261538419426,0.02207802845482705,-0.06763193963478047
33,240.0,0.10124806813113577,10.558626609651984,-21.11400759187586,21.136361568680115,-0.108999636865967,15.905531959702655,-31.52906621249145,31.611276755116908,111.4948470533513,0.00025299782784195946,-0.0009776697431057258,0.16794939202611836,0.02186592048455721,-0.0030623057819727105,0.02207931600705244,-0.06957212259939151
34,240.0,0.10110191281634373,10.558524142221602,-21.11584675370787,21.134238296995818,-0.10933867910107606,15.905700177902473,-31.524093419697557,31.614462748857257,111.49265365865156,0.00025300325309607433,-0.0010048066099700706,0.1679493805753071,0.021855115470391227,-0.0031473052256900994,0.022080570699322746,-0.0715122162944414
35,240.0,0.10095529577906157,10.558418176144578,-21.117590731369887,21.13201976102195,-0.10967723459339608,15.9058740837307,-31.518976496065978,31.617504117843357,111.49038635408604,0.000253008859463284,-0.001031928682002027,0.16794936920323175,0.0218439480592025,-0.0032322583282978355,0.022081792515871244,-0.07345222344385836
36,240.0,0.10080821768387,10.558308713213808,-21.119239517141636,21.129705970554483,-0.11001530177171844,15.906053673952112,-31.513715466832576,31.620400847054363,111.48804518027923,0.0002530146468452695,-0.001059035467391638,0.16794935791076013,0.021832418448955886,-0.0033171635493243192,0.022082981441446606,-0.0753921467710994
37,240.0,0.10066067919749631,10.558195755282188,-21.120793103719592,21.1272969358065,-0.11035287906697805,15.906238945222032,-31.508310357943007,31.623152922183476,111.48563017919534,0.00025302061514041643,-0.0010861264745940786,0.1679493466987537,0.02182052684419733,-0.003402019349128412,0.022084137461313276,-0.07733198899914145
38,240.0,0.10051268098880328,10.558079304262565,-21.122251484216946,21.12479266740783,-0.11068996491226235,15.906429894086385,-31.50276119605247,31.625760329638076,111.48314139413704,0.0002530267642438172,-0.0011132012123384906,0.16794933556806738,0.02180827345604921,-0.0034868241889271035,0.022085260561250066,-0.07927175285046441
39,240.0,0.1003642237287879,10.557959362127722,-21.123614652164065,21.122193176405062,-0.11102655774281865,15.906626516981778,-31.497068008525538,31.628223056539813,111.48057886974509,0.00025303309404727214,-0.0011402591896374323,0.16794932451954964,0.021795658502208253,-0.0035715765308251134,0.022086350727551704,-0.08121144104706861
40,240.0,0.10021530809056459,10.557835930910358,-21.124882601506357,21.119498474260666,-0.11136265599606321,15.90682881023557,-31.491230823435906,31.630541090724723,111.47794265199741,0.00025303960443929087,-0.001167299915795461,0.16794931355404213,0.021782682206940657,-0.003656274837841778,0.022087407947027283,-0.08315105631044135
41,240.0,0.10006593474939013,10.55770901270305,-21.12605532660723,21.116708572855146,-0.11169825811158918,15.907036770065949,-31.485249669566187,31.632714420743334,111.4752327882085,0.00025304629530509536,-0.0011943229004180188,0.16794930267238026,0.02176934480107942,-0.003740917573938877,0.02208843220700121,-0.0850906013615364
42,240.0,0.09991610438264371,10.557578609658236,-21.127132822246438,21.113823484485266,-0.11203336253117487,15.907250392582004,-31.481741759268225,31.634743035860723,111.47244932702813,0.0002530531665266204,-0.0012213276534203145,0.16794929187539223,0.021755646522019577,-0.0038255032040484635,0.022089423495312132,-0.08703007892076124
43,240.0,0.09976581766981552,10.55744472398818,-21.128115083620003,21.110843221864172,-0.11236796769879227,15.90746967378381,-31.47835091917054,31.636626926056636,111.4695923184412,0.0002530602179825163,-0.0012483136850367181,0.1679492811638999,0.02174158761371504,-0.003910030194102278,0.02209038180031388,-0.08896949170799362
44,240.0,0.09961507529252281,10.557307357964945,-21.129002106341176,21.107767798120875,-0.1127020720606148,15.907694609562508,-31.4748161405079,31.63836608202554,111.4666618137663,0.0002530674495481508,-0.001275280505829386,0.16794927053871817,0.021727168326674047,-0.003994497011058764,0.02209130711087475,-0.0909088424425497
45,240.0,0.09946387793450462,10.55716651392035,-21.1297938864399,21.10459722680281,-0.11303567406502621,15.907925195700397,-31.471137440711587,31.639960495176727,111.46365786565491,0.0002530748610956109,-0.0013022276266973134,0.1679492600006549,0.02171238891795442,-0.004078902122931443,0.022092199416376915,-0.0928481338431834
46,240.0,0.0993122262815945,10.557022194245945,-21.13049042036286,21.101331521872055,-0.11336877216262813,15.908161427871013,-31.47304870000426,31.641410157634365,111.46058052809047,0.00025308245249370474,-0.0013291545588848864,0.16794924955051097,0.021697249651159732,-0.004163243998815675,0.022093058706716594,-0.09478736862804628
47,240.0,0.09916012102174485,10.556874401392994,-21.131091704972675,21.09797069770741,-0.11370136480624887,15.908403301639225,-31.477091429287952,31.64271506223755,111.4574298563877,0.00025309022360796464,-0.0013560608139913798,0.16794923918908045,0.02168175079643509,-0.0042475211089184235,0.02209388497230447,-0.09672654951471556
48,240.0,0.09900756284500743,10.556723137872414,-21.131597737549498,21.094514769106524,-0.1140334504509515,15.908650812461326,-31.480990230483417,31.64387520254039,111.45420590719127,0.0002530981743006482,-0.0013829459039795123,0.1679492289171501,0.021665892630461855,-0.004331731924585053,0.022094678204064674,-0.09866567922016037
49,240.0,0.09885455244355762,10.556568406254769,-21.132008515791085,21.090963751279162,-0.11436502755404188,15.908903955685126,-31.484745084364448,31.644890572812034,111.45090873847515,0.0002531063044307413,-0.0014098093411843483,0.16794921873549984,0.021649675436453884,-0.004415874918327196,0.02209543839343555,-0.10060476046072558
50,240.0,0.098701090511649,10.556410209170217,-21.13232403781069,21.087317659855614,-0.114696094575077,15.909162726550054,-31.4883559724142,31.64576116803674,111.44753840954138,0.00025311461385396026,-0.0014366506383224078,0.16794920864490215,0.021633099504151744,-0.0044999485638513165,0.022096165532368685,-0.10254379595213955
51,240.0,0.09854717774563351,10.55624854930848,-21.132544302138285,21.083576510879112,-0.11502664997587325,15.90942712018725,-31.49182287682533,31.646486983913874,111.44409498101903,0.0002531231024227542,-0.0014634693085004444,0.16794919864612248,0.02161616512981837,-0.004583951336086172,0.022096859613329266,-0.10448278840949116
52,240.0,0.09839281484396396,10.556083429418804,-21.13266930772184,21.082764534704125,-0.11535669222051452,15.909697131619678,-31.49514578050014,31.647068016858,111.44057851486318,0.0002531317699863075,-0.0014902648652244039,0.16794918873991876,0.02159887261623348,-0.0046678817112109005,0.02209752062929544,-0.10642174054722628
53,240.0,0.09823800250718419,10.555914852309906,-21.132699053925677,21.085153555415445,-0.11568621977536045,15.909972755762231,-31.498324667050706,31.647504263998865,111.43698907435348,0.00025314061639054235,-0.0015170368224081577,0.1679491789270416,0.021581222272688057,-0.0047517381666823556,0.022098148573757775,-0.10836065507912732
54,240.0,0.09808274143792178,10.555742820849979,-21.132633540529554,21.087447522418927,-0.1160152311090546,15.910253987421823,-31.501359520799035,31.64779572318144,111.43332672409383,0.00025314964147812137,-0.0015437846943824884,0.16794916920823427,0.021563214414980582,-0.004835519181263268,0.022098743440720593,-0.1102995347183027
55,240.0,0.09792703234089402,10.555567337966613,-21.13247276773211,21.089646425764045,-0.11634372469253249,15.910540821297516,-31.504250326777157,31.64794239296593,111.42959153001068,0.0002531588450884501,-0.0015705079959040286,0.16794915958423265,0.021544849365410405,-0.004919223235050236,0.022099305224700688,-0.11223838217718582
56,240.0,0.09777087592288743,10.555388406646767,-21.132216736146603,21.091750255916168,-0.11667169899903014,15.910833251980627,-31.50699707072725,31.6479442726278,111.4257835593517,0.00025316822705767975,-0.0015972062421639851,0.16794915005576486,0.02152612745277183,-0.005002848809501049,0.022099833920726716,-0.11417720016751638
57,240.0,0.09761427289278085,10.555206029936736,-21.131865446805136,21.09375900375656,-0.11699915250409176,15.911131273954833,-31.509599739101766,31.647801362157757,111.42190288068522,0.0002531777872187102,-0.0016238789487971346,0.16794914062355176,0.021507049012349882,-0.005086394387462877,0.022100329524340444,-0.11611599140033191
58,240.0,0.09745722396151157,10.555020210942086,-21.131418901156536,21.095672660583233,-0.11732608368557813,15.911434881596305,-31.512058319063527,31.647513662261783,111.41794956389819,0.00025318752540119265,-0.0016505256318904643,0.1679491312883063,0.021487614385912446,-0.005169858453199307,0.02210079203159443,-0.11805475858595263
59,240.0,0.0972997298421023,10.554830952827635,-21.130877101064726,21.097491218109667,-0.11765249102367474,15.911744069173817,-31.514372798485837,31.647081174361087,111.41392368019568,0.0002531974414315323,-0.0016771458079923288,0.16794912205073384,0.021467823921706264,-0.005253239492419068,0.022101221439053884,-0.11999350443398331
60,240.0,0.09714179124964609,10.55463825881741,-21.130240048812027,21.099214668465663,-0.1179783730009,15.91205883084888,-31.516543165952566,31.64650390059214,111.40982530209939,0.0002532075351328917,-0.0017037389941211955,0.16794911291153214,0.021447677974450328,-0.0053365359923033834,0.02210161774379584,-0.12193223165329835
61,240.0,0.0969834089012904,10.554442132194575,-21.129507747096653,21.100843004197742,-0.11830372810211326,15.912379160675831,-31.51856941075825,31.645781843806613,111.40565450344607,0.00025321780632519327,-0.0017303047077738914,0.16794910387139092,0.021427176905328842,-0.005419746441531823,0.02210198094340764,-0.12387094295199644
62,240.0,0.09682458351624428,10.554242576301418,-21.128680199033596,21.102376218269598,-0.11862855481452282,15.912705052602012,-31.52045152290817,31.644915007571385,111.40141135938666,0.00025322825482512295,-0.0017568424669354855,0.16794909493099236,0.02140632108198625,-0.0055028693303132556,0.022102311035988777,-0.125809641037456
63,240.0,0.09666531581578808,10.554039594539276,-21.12775740815539,21.10381430405957,-0.11895285162769423,15.913036500467866,-31.52218949311844,31.6439033961685,111.39709594638452,0.00025323888044613286,-0.0017833517900872821,0.1679490860910105,0.021385110878519607,-0.005585903150410878,0.02210260802014884,-0.12774832861627494
64,240.0,0.0965056065232487,10.553833190368518,-21.126739378410463,21.105157255363963,-0.11927661703355819,15.913373498007068,-31.52378331281607,31.64274701459516,111.39270834221458,0.0002532496829984447,-0.0018098321962160045,0.16794907735211165,0.021363546675473494,-0.0056688463951709905,0.022102871895008976,-0.12968700839427846
65,240.0,0.09634545636399697,10.55362336730847,-21.125626114164447,21.106405066393336,-0.11959984952641906,15.913716038846678,-31.52523297413904,31.64144586856363,111.38824862596134,0.0002532606622890528,-0.0018362832048224125,0.16794906871495396,0.02134162885983175,-0.005751697559549976,0.022103102660199915,-0.13162568307650538
66,240.0,0.09618486606547752,10.553410128937385,-21.12441762020009,21.107557731776637,-0.11992254760296227,15.91406411650726,-31.52699629888471,31.639999964501246,111.3837168780182,0.00025327181812172765,-0.0018627043359300455,0.1679490601801878,0.021319357825012323,-0.005834455140141701,0.02210330031586324,-0.13356435536718594
67,240.0,0.09602383635715651,10.553193478892377,-21.12311390171692,21.10861524655914,-0.12024470976226305,15.914417724403034,-31.532025505044665,31.638409309550344,111.37911318008534,0.0002532831502970193,-0.001889095110094317,0.16794905174845523,0.02129673397085903,-0.0059171176352059915,0.02210346486265008,-0.13550302796976083
68,240.0,0.09586236797055164,10.552973420869378,-21.12171496433035,21.109577606200332,-0.1205663345057939,15.914776855842003,-31.53691054300975,31.6366739115682,111.37443761516846,0.0002532946586122605,-0.0019154550484109351,0.16794904342039021,0.02127375770363512,-0.005999683544695016,0.022103596301721103,-0.13744170358684402
69,240.0,0.09570046163921839,10.552749958623089,-21.120220814072525,21.110444806578982,-0.12088742033743327,15.915141504026113,-31.541651388685825,31.634793779126966,111.36969026757758,0.0002533063428615704,-0.0019417836725247877,0.16794903519661858,0.02125042943601618,-0.006082151370281103,0.022103694634746363,-0.13938038492022062
70,240.0,0.09553811809875651,10.552523095966938,-21.118631457392297,21.11121684398887,-0.12120796576347312,15.915511662051387,-31.546248018689152,31.632768921513605,111.36487122292546,0.0002533182028358581,-0.0019680805046388204,0.16794902707775808,0.021226749587083694,-0.006164519615384562,0.02210375986390593,-0.14131907467084084
71,240.0,0.09537533808678354,10.552292836772988,-21.11694690115786,21.11189371514058,-0.12152796929262702,15.915887322908072,-31.550700410346597,31.630599348729824,111.3599805681257,0.0002533302383228262,-0.0019943450675225342,0.16794901906441798,0.021202718582315698,-0.0062467867852002935,0.022103791991887466,-0.1432577755388053
72,240.0,0.09521212234295721,10.552059184971942,-21.11516715264989,21.112475417160113,-0.12184742943603837,15.91626847948081,-31.555008541695788,31.628285071491977,111.35501839139178,0.0002533424491069745,-0.0020205768845210493,0.1679490111571995,0.021178336853581753,-0.006328951386726187,0.022103791021888586,-0.14519649022336242
73,240.0,0.09504847160895646,10.551822144553014,-21.113292219567484,21.11296194759106,-0.12216634470728827,15.916655124548768,-31.559172391485305,31.625826101231,111.34998478223459,0.00025335483496960367,-0.002046775479563347,0.1679490033566951,0.021153604839132537,-0.006411011928788919,0.02210375695761346,-0.14713522142288335
74,240.0,0.09488438662847658,10.551581719563956,-21.11132211002692,21.113353304392945,-0.12248471362240348,15.917047250785801,-31.563191939174853,31.623222450092303,111.3448798314621,0.000253367395688819,-0.0020729403771713464,0.1679489956634893,0.021128522983595462,-0.006492966922072409,0.022103689803276018,-0.1490739718348558
75,240.0,0.09471986814724588,10.551337914110928,-21.109256832560334,21.113649485942403,-0.12280253469986471,15.917444850760617,-31.567067164935395,31.62047413093568,111.33970363117656,0.00025338013103953436,-0.0020990711024686144,0.1679489880781579,0.02110309173796391,-0.006574814879145077,0.022103589563596863,-0.1510127441558931
76,240.0,0.09455491691300247,10.551090732358489,-21.10740388707839,21.11385049103285,-0.12311980646061405,15.917847916936928,-31.57079804964935,31.61758115733522,111.3344562747736,0.00025339304079347616,-0.0021251671811889448,0.16794898060126828,0.021077311559591045,-0.0066565543144867295,0.022103456243804546,-0.1529515410817054
77,240.0,0.09438953367549718,10.550840178529514,-21.10928029421666,21.11395631887231,-0.12343652742806367,15.91825644167362,-31.57438457491072,31.614543543579178,111.32913785694014,0.0002534061247191872,-0.0021512281396850914,0.16794897323337937,0.021051182912180968,-0.006738183744515915,0.022103289849634566,-0.1548903653070985
78,240.0,0.09422371918648385,10.550586256905149,-21.111061545953163,21.113966969087244,-0.12375269612810294,15.918670417224913,-31.577826723025233,31.61136130466985,111.32374847365315,0.00025341938258203057,-0.002177253504937239,0.16794896597504164,0.02102470626578133,-0.00681970168761645,0.02210309038732963,-0.15682921952594475
79,240.0,0.09405747419972824,10.55032897182474,-21.11274763440497,21.11388244172042,-0.12406831108910726,15.919089835740532,-31.5811244770105,31.6080344563235,111.31828822217733,0.000253432814144194,-0.002203242804562046,0.16794895882679664,0.02099788209677388,-0.006901106664165735,0.022102857863638577,-0.15876810643120698
80,240.0,0.09389079947099986,10.550068327685768,-21.11433855210464,21.11370273722966,-0.12438337084194546,15.919514689265872,-31.584277820596146,31.604563014970193,111.31275720106368,0.00025344641916469395,-0.002229195566820977,0.16794895178917746,0.02097071088786654,-0.0069823971965608765,0.022102592285816285,-0.16070702871490425
81,240.0,0.09372369575806484,10.549804328943807,-21.115834292002347,21.11342785648995,-0.12469787391998767,15.919944969742184,-31.587286738223927,31.600946997753677,111.30715551014808,0.0002534601973993796,-0.0022551113206289797,0.16794894486270864,0.02094319312808584,-0.007063571809245855,0.02210229366162423,-0.16264598906809774
82,240.0,0.093556163820678,10.54953698011245,-21.117234847463266,21.113057800794707,-0.12501181885911355,15.92038066900672,-31.590151215047864,31.597186422531244,111.30148325054893,0.00025347414860093733,-0.002280989595563213,0.16794893804790584,0.020915329312766903,-0.007144629028738852,0.022101961999329026,-0.16458499018089714
83,240.0,0.0933882044205976,10.549266285763233,-21.118540212271,21.112592571850286,-0.12532520419772014,15.920821778792945,-31.592871236934364,31.593281307873603,111.2957405246657,0.00025348827251889505,-0.0023068299218717064,0.16794893134527605,0.020887119943545484,-0.007225567383659387,0.02210159730770285,-0.16652403474244826
84,240.0,0.09321981832156565,10.548992250525588,-21.11975038062468,21.11203217178189,-0.12563802847672978,15.921268290730696,-31.59544679046232,31.58923167306471,111.28992743617682,0.00025350256889962626,-0.0023326318304818065,0.16794892475531734,0.020858565528348375,-0.007306385404754776,0.02210119959602231,-0.16846312544091815
85,240.0,0.09305100628929994,10.548714879086772,-21.1208653471397,21.111376603130196,-0.12595029023959758,15.921720196346364,-31.597877862923237,31.585037538101624,111.2840440900381,0.0002535170374863551,-0.0023583948530088703,0.16794891827851907,0.020829666581385207,-0.007387081624927346,0.02210076887406895,-0.17040226496348582
86,240.0,0.09288176909150815,10.5484341761918,-21.121885106848197,21.11062586885305,-0.12626198803231997,15.92217748706308,-31.600164442321304,31.580698923694346,111.27809059248074,0.00025353167801916017,-0.002384118521764905,0.16794891191536176,0.020800423623139056,-0.007467654579261512,0.02210030515212871,-0.17234145599633896
87,240.0,0.09271210749787659,10.548150146643378,-21.122809655199916,21.109779972324162,-0.12657312040344218,15.922640154200904,-31.602306517373517,31.576215851265673,111.27206705100942,0.0002535464902349797,-0.002409802369766705,0.16794890566631693,0.02077083718035715,-0.007548102805049263,0.022099808440991055,-0.17428070122463585
88,240.0,0.09254202228007384,10.547862795301832,-21.12363898805924,21.108838917334452,-0.1268836859040659,15.923108188977016,-31.604304077509763,31.57469291521386,111.26597357440028,0.0002535614738676155,-0.0024354459307451433,0.16794889953184722,0.0207409077860413,-0.007628424841819249,0.022099278751949208,-0.17622000333254612
89,240.0,0.09237151421171844,10.54757212708505,-21.12437310170938,21.107802708090276,-0.12719368308785783,15.923581582505896,-31.606157112872886,31.581615631992367,111.25981027269923,0.0002535766286477384,-0.0024610487391533435,0.1679488935124063,0.020710635979439094,-0.007708619231362401,0.0220987160968,-0.17815936500321178
90,240.0,0.09220058406841704,10.547278146968395,-21.125011992848584,21.106671349214736,-0.1275031105110569,15.924060325799523,-31.60786561431879,31.588393921023645,111.2535772572196,0.0002535919543028924,-0.002486610330174886,0.16794888760843882,0.020680022306033385,-0.007788684517757609,0.022098120487842297,-0.1800987889187226
