turn,Vrf_kV,K0_GeV,phi_s_deg,time_mean_ns,time_sigma_ns,time_min_ns,time_max_ns,dE_mean_MeV,dE_sigma_MeV,dE_min_MeV,dE_max_MeV,t2,dE2,t_dE,eps_rms,Q1,Q2,Q_amp,theta_Q,gamma,Zon_ohm,unstable
1161,33.9089709,24.0,0.0,0.023963065855842364,13.836413470485233,-27.577096329720632,27.616591936236972,-0.09125723877519613,7.781049039630613,-15.56974645828082,15.451125080225088,191.44691195475045,6.0553052040765355e-05,-0.002092412563829143,0.10764904380579772,-0.003184010685610534,-0.00973853027971055,0.010245823346853162,-0.9433953779908197,26.57893624393974,151.89326692393112,False
1162,33.915707600000005,24.0,0.0,0.023840947165208955,13.836214352351883,-27.576417943657276,27.61510137695879,-0.0912686008831364,7.78117299529732,-15.570510935269205,15.450130101466163,191.44139599498996,6.055498314025143e-05,-0.0021007338793561183,0.10764904748297098,-0.0031992255152920933,-0.009777259440788695,0.010287363416842414,-0.9435132879792745,26.57893624393974,151.89592047371167,False
1163,33.9224501,24.0,0.0,0.02371881321899645,13.83601442197352,-27.575722398440718,27.613593636044612,-0.09127990729300155,7.781297474659874,-15.571265632583469,15.449125069779555,191.43585766715975,6.055692241062356e-05,-0.002109067860703605,0.10764905114361349,-0.0032145034592017496,-0.009816047551272277,0.010328979718155055,-0.9436322649805835,26.57893624393974,151.89858549018683,False
1164,33.929198400000004,24.0,0.0,0.02359666409215897,13.83581367808439,-27.575009691069056,27.612068710974086,-0.09129115797695807,7.78142247867399,-15.572010545856706,15.448109981800268,191.43029693722337,6.0558869867137656e-05,-0.0021174145008867697,0.1076490547876769,-0.003229844625131367,-0.009854894578652405,0.010370672276127644,-0.943752298958601,26.57893624393974,151.90126199600866,False
1165,33.9359525,24.0,0.0,0.023474499859673335,13.83561211941922,-27.574279818545932,27.610526599232344,-0.09130235290717638,7.7815480082955135,-15.572745670723677,15.447084834165917,191.42471377116368,6.056082552505426e-05,-0.0021257737928770362,0.107649058415113,-0.0032452491208675325,-0.009893800490216606,0.010412441116121707,-0.9438733799934387,26.57893624393974,151.90395001383504,False
1166,33.942712400000005,24.0,0.0,0.023352320596559683,13.8354097447132,-27.573532777883827,27.608967298313047,-0.09131349205583132,7.781674064480425,-15.573471002820817,15.446049623516737,191.41910813498222,6.056278939963873e-05,-0.0021341457296023074,0.10764906202587378,-0.00326071705419189,-0.009932765253049834,0.0104542862635233,-0.9439954982798543,26.57893624393974,151.9066495663295,False
1167,33.9494781,24.0,0.0,0.023230126377877115,13.83520655270198,-27.57276856610207,27.607390805717444,-0.09132457539510169,7.781800648184829,-15.57418653778624,15.445004346495598,191.41347999469932,6.056476150616092e-05,-0.0021425303039466787,0.10764906561991117,-0.0032762485328810286,-0.009971788834033175,0.010496207743740297,-0.9441186441256811,26.57893624393974,151.9093606761606,False
1168,33.9562496,24.0,0.0,0.023107917278719962,13.835002542121693,-27.57198718022545,27.605797118953973,-0.09133560289717073,7.781927760364961,-15.57489227125975,15.443948999747997,191.40782931635462,6.056674185989541e-05,-0.0021509275087506817,0.10764906919717733,-0.003291843664705597,-0.01001087119984494,0.010538205582201709,-0.9442428079502122,26.57893624393974,151.91208336600266,False
1169,33.9630269,24.0,0.0,0.02298569337422059,13.834797711708973,-27.57124424276907,27.604186235539572,-0.09134657453422583,7.782055401977175,-15.575588198882855,15.442883579922082,191.40215606600773,6.056873047612128e-05,-0.0021593373368110303,0.10764907275762471,-0.0033075025574294536,-0.010050012316959529,0.010580279804354921,-0.9443679802826463,26.57893624393974,151.91481765853516,False
1170,33.96981,24.0,0.0,0.022863454739555693,13.834592060200906,-27.572326832037504,27.602558152997915,-0.09135749027845884,7.782183573977951,-15.576274316298761,15.441808083668652,191.39646020973657,6.0570727370122213e-05,-0.002167759780880763,0.10764907630120564,-0.0033232253188113956,-0.010089212151648036,0.010622430435665442,-0.9444941517606492,26.57893624393974,151.91756357644294,False
1171,33.976598900000006,24.0,0.0,0.022741201449919788,13.834385586335083,-27.57339223750745,27.60091286886035,-0.09136835010206588,7.7823122773238795,-15.576950619152393,15.441568482120475,191.39074171363924,6.057273255718638e-05,-0.0021761948336691457,0.10764907982787274,-0.003339012056602905,-0.010128470669977853,0.010664657501614442,-0.9446213131287746,26.57893624393974,151.92032114241567,False
1172,33.98339360000001,24.0,0.0,0.022618933580570287,13.834178288849571,-27.574440455111045,27.599250380666234,-0.09137915397724751,7.782441512971673,-15.5776171030904,15.443244197327612,191.38500054383317,6.05747460526064e-05,-0.0021846424878415715,0.10764908333757862,-0.0033548628785489867,-0.010167787837812164,0.010706961027697214,-0.9447494552370503,26.57893624393974,151.92309037914814,False
1173,33.990194100000004,24.0,0.0,0.022496651206779374,13.833970166482942,-27.575471480788025,27.597570685962154,-0.09138990187620874,7.782571281878147,-15.578273763761164,15.44491038511178,191.3792366664556,6.0576767871679406e-05,-0.0021931027360197392,0.10764908683027617,-0.0033707778923873044,-0.010207163620810797,0.010749341039422388,-0.9448785690394929,26.57893624393974,151.92587130934012,False
1174,33.9970004,24.0,0.0,0.02237435440386991,13.833761217974264,-27.576485310483235,27.595873782302704,-0.09140059377115903,7.782701585000235,-15.578920596814802,15.446567040603975,191.3734500476638,6.0578798029706894e-05,-0.0022015755707815196,0.10764909030591835,-0.003386757205847778,-0.010246597984429597,0.010791797562309928,-0.9450086455926865,26.57893624393974,151.92866395569632,False
1175,34.0038125,24.0,0.0,0.02225204324720388,13.833551442063115,-27.577481940150392,27.594159667250977,-0.09141122963431234,7.7828324232949715,-15.579557597903182,15.4482141589363,191.36764065363516,6.058083654199473e-05,-0.0022100609846608965,0.10764909376445832,-0.003402800926652602,-0.010286090893920144,0.010834330621889602,-0.9451396760543999,26.57893624393974,151.9314683409263,False
1176,34.010630400000004,24.0,0.0,0.022129717812166685,13.833340837489551,-27.57846136575,27.592428338376436,-0.09142180943788725,7.7829637977194945,-15.580184762679933,15.449851735241973,191.36180845056657,6.058288342385314e-05,-0.0022185589701480676,0.10764909720584917,-0.003418909162516583,-0.010325642314330233,0.010876940243700287,-0.9452716516822279,26.57893624393974,151.93428448774387,False
1177,34.0174541,24.0,0.0,0.022007378174196332,13.833129402994148,-27.579423583248456,27.590679793256527,-0.09143233315410694,7.783095709231043,-15.580802086800437,15.451479764655328,191.35595340467538,6.058493869059668e-05,-0.0022270695196892607,0.1076491006300443,-0.003435082021145813,-0.010365252210503008,0.010919626453287526,-0.9454045638322013,26.57893624393974,151.93711241886766,False
1178,34.024283600000004,24.0,0.0,0.021885024408763377,13.832917137318008,-27.580368588619848,27.588914029476825,-0.09144280075519913,7.783228158786955,-15.581409565921865,15.453098242311839,191.35007548219963,6.0587002357544154e-05,-0.0022355926256868003,0.10764910403699723,-0.0034513196102373355,-0.010404920547077288,0.010962389276202515,-0.9455384039574454,26.57893624393974,151.93995215702085,False
